Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,
601678.SH,滨化股份,4.57,山东,化工,2010/2/23,0.45,0.7,0.3,0.44,0.55,0.38,0.56,0.92,0.8,0.81,0.25,0.78,1.4,1,0.483333333,0.62,3.9709,是,1,9.455172414,33.00959693,-0.220430108,153.05%,9.143761935,1.150872598,7335900000,
601688.SH,华泰证券,17.47,江苏,非银金融,2010/2/26,0.66,1.2951,0.8754,1.6452,0.8011,0.3949,0.2885,0.3186,0,0.8195,0.2785,1.2504,0.1653,1,0.9435,0.334,12.5303,是,1,18.51616322,103.2925876,1.824850299,0.00%,0,1.39422041,1.54E+11,
601689.SH,拓普集团,17.24,浙江,汽车,2015/3/19,1.04,1.06,0.95,0.66,0.77,0.65,0.47,0,0,0,0,0,0,1,1.016666667,0.373333333,9.9245,是,1,16.95737705,39.79233037,1.723214286,162.41%,12.43747569,1.73711522,14780378363,
601699.SH,潞安环能,5.8,山西,采掘,2006/9/22,0.89,0.93,0.29,0.03,0.43,0.66,1.12,1.67,2.987,1.833,2.48,1.53,0,1,0.703333333,1.15,7.9899,是,1,8.246445498,30.10553961,-0.388405797,90.66%,1.020318761,0.72591647,20700551664,
601700.SH,风范股份,5.61,江苏,电气设备,2011/1/18,0.03,0.12,0.18,0.18,0.44,0.49,0.68,0.51,1.01,0.86,0.93,0.38,0,1,0.11,0.56,2.5107,是,1,51,653.2484343,-0.803571429,191.62%,5.720049717,2.234436611,5790815520,
601717.SH,郑 煤 机,5.47,河南,汽车,2010/8/3,0.48,0.167,0.038,0.03,0.13,0.53,1.12,1.71,1.43,1.13,0.86,0.36,0,1,0.228333333,1.12,6.6132,是,1,23.95620438,30.1808459,-0.796130952,195.88%,13.66203737,0.827133612,10706673067,
601718.SH,际华集团,3.76,北京,纺织服装,2010/8/16,-0.02,0.18,0.32,0.3,0.3,0.25,0.22,0.16,0.17,0.17,0.17,0.15,0,0,0.16,0.21,4.0873,是,1,23.5,-64.61230654,-0.238095238,284.57%,-13.75762285,0.919922687,13921465211,
601727.SH,上海电气,4.63,上海,电气设备,2008/12/5,0.203,0.1895,0.1556,0.17,0.1992,0.19,0.21,0.26,0.2219,0.2,0.2196,0,0,1,0.1827,0.22,3.8906,是,1,25.34209086,30.87228386,-0.169545455,129.68%,-4.27579421,1.190047808,70913521392,
601766.SH,中国中车,6.42,北京,机械设备,2008/8/18,0.39,0.37,0.41,0.43,0.39,0.3,0.3,0.33,0.21,0.14,0.16,0,0,1,0.39,0.31,4.4761,是,1,16.46153846,38.07883997,0.258064516,125.54%,5.716023608,1.43428431,2.00E+11,
601777.SH,力帆股份,2.66,重庆,汽车,2010/11/25,0.19,0.14,0.07,0.29,0.3917,0.4391,0.3378,0.4102,0.4972,0.4058,0.2843,0.6778,0,1,0.133333333,0.3957,5.7021,-,0,19.95,0,-0.663044394,80.66%,0.470554538,0.4664948,3757346676,
601788.SH,光大证券,10.9,上海,非银金融,2009/8/18,0.0224,0.6542,0.7391,2.1354,0.6051,0.06,0.29,0.45,0.64,0.92,0.47,1.68,0.38,1,0.4719,0.266666667,10.2375,是,1,23.09811401,446.2504858,0.769625,0.00%,0,1.064713065,51686929433,
601789.SH,宁波建工,4.18,浙江,建筑装饰,2011/8/16,0.2249,0,0,0.3914,0,0.4769,0.3361,0.3473,0.3239,0.2788,0.2544,0,0,0,0.074966667,0.386766667,2.8017,是,1,55.75811472,31.12076316,-0.806170818,111.83%,0.784455049,1.491951315,3513888000,
601798.SH,*ST 蓝科,5.18,甘肃,机械设备,2011/6/22,0.177,-0.246,-0.39,0.126,0.16,0.26,0.329,0.432,0.467,0.541,0.354,0,0,0,-0.153,0.340333333,5.078,-,0,10000,0,-1.449559256,172.22%,3.247128234,1.020086648,2166167290,
601799.SH,星宇股份,83.43,江苏,汽车,2011/2/1,2.2108,0,0,0,0,0.9087,0.788,0,0,0,0,0,0,0,0.736933333,0.565566667,15.8187,是,1,113.2124118,44.77924469,0.302999941,216.35%,6.997856984,5.274137571,23197039488,
601800.SH,中国交建,8.01,北京,建筑装饰,2012/3/9,1.15,1.21,0.97,0.95,0.86,0.75,0.75,0.78,0.64,0.46,0.4,0.33,0,1,1.11,0.76,10.6804,是,1,7.216216216,18.96628474,0.460526316,100.63%,0.05701428,0.749971911,1.46E+11,
601801.SH,皖新传媒,4.75,安徽,传媒,2010/1/18,0,0,0,0,0.76,0.67,0.55,0,0,0,0,0,0,0,0,0.406666667,5.0372,是,1,10000,32.02892187,-1,364.44%,-2.00475824,0.942984198,10184728253,
601808.SH,中海油服,12.83,天津,采掘,2007/9/28,0,0,0,0,0,0,1.01,0.9,0.92,0.7,0,0,0,0,0,0.636666667,7.2366,是,1,10000,471.7520854,-1,164.71%,1.668081967,1.77293204,79590154560,
601818.SH,光大银行,3.59,北京,银行,2010/8/18,0.55,0.59,0.63,0.63,0.62,0.66,0.58,0.45,0.36,0,0,0,0,1,0.59,0.563333333,5.55,是,1,6.084745763,25.10703649,0.047337278,0.00%,0,0.646846847,2.17E+11,
601838.SH,成都银行,7.51,四川,银行,2018/1/31,1.3,1.2,0.79,0.87,1.09,0.92,0.78,0.74,0,0.33,0.36,0.25,0,1,1.096666667,0.813333333,8.64,是,1,6.848024316,27.19407646,0.348360656,0.00%,0,0.869212963,30848626392,
601857.SH,中国石油,4.63,北京,采掘,2007/11/5,0.29,0.12,0.04,0.19,0.59,0.71,0.63,0.73,0.76,0.56,0.62,0.75,0.76,1,0.15,0.69,6.6362,是,1,30.86666667,62.23096098,-0.782608696,73.73%,3.017581234,0.697688436,1.02E+12,
601858.SH,中国科传,9.35,北京,传媒,2017/1/18,0.54,0,0,0.38,0.34,0.3,0.26,0.27,0,0,0,0,0,0,0.18,0.276666667,4.4689,是,1,51.94444444,20.11075553,-0.34939759,361.23%,-1.010583163,2.092237463,8600640000,
601866.SH,中远海发,2,上海,交通运输,2007/12/12,0.1186,0.1251,0.0315,-0.2524,0.0908,-0.2265,0.0447,-0.2348,0.3598,-0.5554,0.0112,0.362,0.111,0,0.091733333,-0.138866667,1.3729,是,1,21.80232558,27.44541133,-1.660585694,68.90%,0.175737394,1.45677034,29020312500,
601872.SH,招商轮船,6.37,上海,交通运输,2006/12/1,0.19,0.12,0.33,0.23,0.04,-0.46,0.02,0.05,0,0.1,0.36,0.25,0,0,0.213333333,-0.13,3.3399,是,1,29.859375,30.15127379,-2.641025641,130.60%,1.109324384,1.907242732,36035679183,
601877.SH,正泰电器,23.61,浙江,电气设备,2010/1/21,1.68,1.34,1.31,1.33,1.82,1.53,1.26,0.82,0.64,0.58,0.43,0.41,0.22,1,1.443333333,1.203333333,10.0626,是,1,16.35796767,47.91861597,0.199445983,161.46%,2.647714359,2.346312086,51371609194,
601878.SH,浙商证券,9.96,浙江,非银金融,2017/6/26,0.22,0.34,0.41,0.61,0.25,0.13,0.06,0,0,0,0,0,0,1,0.323333333,0.063333333,4.0993,是,1,30.80412371,31.66171496,4.105263158,0.00%,0,2.429683117,27900099265,
601880.SH,大 连 港,1.73,辽宁,交通运输,2010/12/6,0.04,0.04,0.04,0.11,0.12,0.15,0,0,0.22,0.2,0.25,0.2,0,1,0.04,0.05,1.4174,是,1,43.25,46.81614382,-0.2,113.55%,2.622896322,1.220544659,25789071998,
601881.SH,中国银河,9.48,北京,非银金融,2017/1/23,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.103333333,6.5089,是,1,10000,31.60073543,-1,0.00%,0,1.456467299,1.04E+11,
601882.SH,海天精工,6.7,浙江,机械设备,2016/11/7,0.19,0.2,0.1322,0.1243,0.1736,0.0764,0.1973,0,0,0,0,0,0,1,0.174066667,0.091233333,2.3726,是,1,38.49099962,30.85477798,0.907928389,143.92%,24.44250264,2.823906263,3669660000,
601886.SH,江河集团,6.26,北京,建筑装饰,2011/8/18,0.53,0.4,0,0.27,0.24,0.26,0.85,0.7,0.69,0.67,0.48,0,0,0,0.31,0.603333333,6.6009,是,1,20.19354839,55.84899579,-0.486187845,114.97%,2.02940275,0.948355527,8713077500,
601888.SH,中国国旅,72.63,北京,休闲服务,2009/10/15,1.585,1.2962,1.85,1.5425,1.51,1.407,1.143,0.78,0.47,0.44,0.34,0,0,1,1.577066667,1.11,8.3152,是,1,46.05385526,34.69948001,0.420780781,297.07%,-1.145237001,8.734606504,1.64E+11,
601890.SH,亚星锚链,5.27,江苏,国防军工,2010/12/28,-0.015,0.035,0.0562,0.1847,0.0639,-0.0448,0.1606,0.21,0.56,0.7,0.34,0.41,0,0,0.0254,0.1086,3.0284,-,0,207.480315,0,-0.76611418,420.35%,-3.044871472,1.740192841,5238324000,
601898.SH,中煤能源,3.95,北京,采掘,2008/2/1,0.26,0,0.15,-0.19,0.06,0.27,0.7,0.72,0.52,0.5,0.52,0.44,0,0,0.136666667,0.563333333,6.9496,是,1,28.90243902,30,-0.75739645,77.66%,0.60724547,0.568378036,64702277392,
601899.SH,紫金矿业,3.7,福建,有色金属,2008/4/25,0.18,0,0,0,0,0,0.24,0,0.33,0.24,0.22,0.19,0.13,0,0.06,0.08,1.5401,是,1,61.66666667,56.25914125,-0.25,99.59%,0.722308913,2.4024414,90343045408,
601900.SH,南方传媒,9.92,广东,传媒,2016/2/15,0.73,0.72,0.53,0.58,0.48,0.4,0.39,0.35,0,0,0,0,0,1,0.66,0.38,6.1109,是,1,15.03030303,30.07701922,0.736842105,118.26%,-1.395581754,1.623328806,7838919953,
601901.SH,方正证券,7.12,湖南,非银金融,2011/8/10,0.08,0.18,0.31,0.49,0.26,0.18,0.0922,0.0504,0.2713,0.3012,0.1868,0,0,1,0.19,0.107533333,4.59,是,1,37.47368421,32.31868058,0.766893986,0.00%,0,1.551198257,55072758333,
601908.SH,京 运 通,2.98,北京,电气设备,2011/9/8,0.23,0.2,0.13,0.13,0.13,0.07,0.09,1.18,0.91,0.34,0.75,0,0,1,0.186666667,0.446666667,3.4561,是,1,15.96428571,30.89744129,-0.582089552,111.96%,1.314931063,0.862243569,5700030625,
601918.SH,新集能源,2.73,安徽,采掘,2007/12/19,0.101,0.009,0.093,-0.989,-0.76,0.006,0.72,0.73,0.68,0.45,0.65,0.27,0.25,0,0.067666667,0.485333333,2.0479,是,1,40.34482759,9.912920588,-0.860576923,15.85%,0.089601393,1.333072904,8756031284,
601919.SH,中远海控,3.96,天津,交通运输,2007/6/26,0.12,0.26,-0.97,0.03,0.04,0.02,-0.94,-1.02,0.66,-0.74,1.06,2.05,0,0,-0.196666667,-0.646666667,2.2402,-,0,10000,0,-0.695876289,90.69%,0.376180353,1.767699313,57987573244,
601928.SH,凤凰传媒,6.45,江苏,传媒,2011/11/30,0,0,0,0,0,0.37,0.36,0.36,0.33,0.32,0.23,0,0,0,0,0.363333333,5.239,是,1,10000,57.62491543,-1,185.38%,-1.928099316,1.231150983,18196035000,
601929.SH,吉视传媒,2.02,吉林,传媒,2012/2/23,0.0979,0.1207,0.1177,0.1343,0.2792,0.2739,0.2838,0.3255,0.2429,0.1907,0.0448,0,0,1,0.1121,0.2944,2.192,是,1,18.01962533,7.152596194,-0.619225543,69.59%,5.495212309,0.921532847,6284341729,
601933.SH,永辉超市,10.03,福建,商业贸易,2010/12/15,0.15,0.19,0.14,0.16,0.26,0.46,0.65,0.61,0.46,0.39,0.32,0.2,0,1,0.16,0.573333333,2.0224,是,1,62.6875,71.11483658,-0.720930233,165.19%,-3.531568778,4.959454114,71108533462,
601939.SH,建设银行,6.4,北京,银行,2007/9/25,1,0.96,0.92,0.91,0.91,0.86,0.77,0.68,0.56,0.46,0,0,0,1,0.96,0.77,7.65,是,1,6.666666667,30.04182129,0.246753247,0.00%,0,0.836601307,1.78E+12,
601949.SH,中国出版,5.21,北京,传媒,2017/8/21,0.33,0.336,0.4,0.45,0.33,0.55,0.21,0,0,0,0,0,0,1,0.355333333,0.253333333,3.3683,是,1,14.66228893,30.29972753,0.402631579,270.08%,-1.103533215,1.546774337,10424700000,
601952.SH,苏垦农发,10.19,江苏,农林牧渔,2017/5/15,0.44,0.59,0.63,0.61,0.61,0.52,0.5,0,0,0,0,0,0,1,0.553333333,0.34,4.0596,是,1,18.41566265,45.52057027,0.62745098,454.08%,-10.61984063,2.510099517,9094800000,
601958.SH,金钼股份,6.13,陕西,有色金属,2008/4/17,0.12,0.03,0.02,0.01,0.06,0.06,0.16,0.23,0.26,0.17,1.12,1.41,0,1,0.056666667,0.15,4.037,是,1,108.1764706,84.60731727,-0.622222222,498.34%,-18.5505183,1.518454298,23167019592,
601965.SH,中国汽研,8.55,重庆,汽车,2012/6/11,0.41,0.39,0.35,0.32,0.65,0.66,0.46,0.45,0.31,0.17,0,0,0,1,0.383333333,0.523333333,4.6004,是,1,22.30434783,60.13572651,-0.267515924,380.12%,-3.072515721,1.858534041,6896547611,
601966.SH,玲珑轮胎,20.18,山东,化工,2016/7/6,1.03,0.87,0.92,0.68,0.83,0.98,0.57,0.36,0,0,0,0,0,1,0.94,0.636666667,8.1142,是,1,21.46808511,29.91854018,0.476439791,87.68%,1.538407506,2.486998102,24624244209,
601968.SH,宝钢包装,4.5,上海,轻工制造,2015/6/11,0.05,0.01,0.01,0.12,0.21,0.2,0.17,0.22,0.14,0,0,0,0,1,0.023333333,0.196666667,2.4589,是,1,192.8571429,51.72081337,-0.881355932,77.16%,0.704803781,1.830086624,4499999820,
601969.SH,海南矿业,4.72,海南,采掘,2014/12/9,0,0,-0.15,0.01,0.25,0.6,0.46,0.74,0.62,0,0,0,0,0,-0.05,0.6,2.1182,-,0,10000,0,-1.083333333,188.92%,-6.437757398,2.228307053,10672772914,
601985.SH,中国核电,4.39,北京,公用事业,2015/6/10,0.304,0.289,0.288,0.278,0.226,0.235,0.256,0.287,0,0,0,0,0,1,0.293666667,0.259333333,2.9829,是,1,14.94892168,39.43225017,0.132390746,85.91%,0.226354507,1.47172215,75647989800,
601988.SH,中国银行,3.49,北京,银行,2006/7/5,0.59,0.56,0.54,0.56,0.58,0.54,0.48,0.43,0.39,0.32,0.25,0,0.18,1,0.563333333,0.483333333,5.14,是,1,6.195266272,30.07860333,0.165517241,0.00%,0,0.678988327,1.07E+12,
601989.SH,中国重工,4.15,北京,国防军工,2009/12/16,0.03,0.05,0.038,-0.143,0.13,0.19,0.23,0.32,0.24,0.31,0.26,0,0,0,0.039333333,0.246666667,3.6904,是,1,105.5084746,30.6082726,-0.840540541,159.74%,-2.355974653,1.124539345,1.21E+11,
601991.SH,大唐发电,2.06,北京,公用事业,2006/12/20,0.0718,0.1286,-0.1971,0.211,0.1351,0.265,0.3011,0.1481,0.2031,0.1256,0.07,0.29,0,0,0.0011,0.238066667,2.4384,是,1,1872.727273,149.8872245,-0.995379446,34.20%,0.23757529,0.844816273,44786239420,
601992.SH,金隅集团,3.23,北京,建筑材料,2011/3/1,0.31,0.27,0.25,0.42,0.52,0.75,0.69,0.81,0.7,0.58,0.54,0.35,0,1,0.276666667,0.75,3.9993,是,1,11.6746988,18.0121622,-0.631111111,130.02%,0.434425353,0.807641337,34916311608,
601996.SH,丰林集团,2.69,广西,轻工制造,2011/9/29,0.14,0.13,0.19,0.12,0.18,0.19,0.15,0.44,0.64,0.4,0.38,0.58,0,1,0.153333333,0.26,2.298,是,1,17.54347826,49.5846067,-0.41025641,574.07%,-4.841624813,1.170583116,3162233568,
601997.SH,贵阳银行,7.68,贵州,银行,2016/8/16,2.23,1.97,1.86,1.79,1.35,1,0.9,0.67,0.54,0,0,0,0.22,1,2.02,0.856666667,12.98,是,1,3.801980198,17.89735613,1.357976654,0.00%,0,0.591679507,29638043959,
601998.SH,中信银行,5.13,北京,银行,2007/4/27,0.88,0.84,0.85,0.88,0.87,0.84,0.66,0.71,0.55,0.37,0.34,0.23,0,1,0.856666667,0.736666667,8.92,是,1,5.988326848,25.28474828,0.162895928,0.00%,0,0.575112108,2.94E+11,
601999.SH,出版传媒,6.68,辽宁,传媒,2007/12/21,0.32,0.29,0.22,0.15,0.14,0.13,0.12,0.12,0.24,0.23,0.21,0.25,0,1,0.276666667,0.123333333,3.9703,是,1,24.14457831,34.17418491,1.243243243,167.26%,-8.30369173,1.682492507,2892302175,
603000.SH,人 民 网,18.32,北京,传媒,2012/4/27,0.19,0.08,0.1,0.25,0.6,0.99,0.83,0.67,0.48,0,0,0,0,1,0.123333333,0.83,2.7049,是,1,148.5405405,67.20228662,-0.851405622,382.30%,-5.126628068,6.772893637,20543739820,
603001.SH,奥康国际,7.77,浙江,纺织服装,2012/4/26,0.3423,0.5648,0.7611,0.9732,0.6441,0.6839,1.3725,1.4295,0.883,1.8789,0.4058,0,0,1,0.556066667,1.161966667,9.8851,是,1,13.97314471,85.23148534,-0.52144353,296.41%,-7.765374791,0.786031502,3508575000,
603002.SH,宏昌电子,4.26,广东,化工,2012/5/18,0.08,0.13,0.04,0.1,0.16,0.17,0.13,0.14,0.2,0.19,0,0,0,1,0.083333333,0.146666667,1.8068,是,1,51.12,50.37416728,-0.431818182,187.73%,60.43857378,2.357759575,2383917396,
603003.SH,龙宇燃油,7.16,上海,有色金属,2012/8/17,0.1483,0.1338,0.1045,-0.7942,0.04,-0.26,0.35,0.54,0.53,0.44,0.35,0.4,0,0,0.128866667,0.21,9.568,-,0,55.56130367,0,-0.386349206,264.20%,-2.705001829,0.748327759,3382243104,
603005.SH,晶方科技,96.02,江苏,电子,2014/2/10,0.31,0.42,0,0.5,0.88,0.81,0.73,0.61,0.5,0,0,0,0,0,0.243333333,0.716666667,8.0418,是,1,394.6027397,23.04883246,-0.660465116,412.11%,-2.433288579,11.94011291,6890383650,
603006.SH,联明股份,10.17,上海,汽车,2014/6/30,0.53,0.59,0.67,1.03,0.95,1,0.85,0.89,0.8381,0.5411,0.2332,0,0,1,0.596666667,0.913333333,5.3701,-,0,17.04469274,0,-0.346715328,143.11%,-8.483301188,1.893819482,1840082931,
603007.SH,花王股份,6,江苏,建筑装饰,2016/8/26,0.3,0.51,0.65,0.68,0.56,0.57,0.58,0.45,0,0,0,0,0,1,0.486666667,0.533333333,3.1442,是,1,12.32876712,10.1224706,-0.0875,89.35%,3.990183283,1.908275555,2150658444,
603008.SH,喜 临 门,11.65,浙江,轻工制造,2012/7/17,-1.13,0.73,0.61,0.61,0.3,0.38,0.57,0.56,0.53,0.59,0,0,0,0,0.07,0.503333333,5.788,-,0,166.4285714,0,-0.860927152,114.51%,2.510809983,2.012785073,6003965030,
603009.SH,北特科技,7.38,上海,汽车,2014/7/18,0.16,0.22,0.46,0.43,0.48,0.51,0.59,0.5,0.46,0,0,0,0,1,0.28,0.533333333,4.8208,是,1,26.35714286,30.05076388,-0.475,164.14%,4.44945966,1.530866246,2563275372,
603010.SH,万盛股份,11.89,浙江,化工,2014/10/10,0.43,0.36,0.59,0.85,0.52,0.78,0.72,0.67,0,0,0,0,0,1,0.46,0.723333333,4.4869,是,1,25.84782609,35.30970563,-0.3640553,125.35%,3.355187401,2.649936482,4081733883,
603011.SH,合锻智能,5.38,安徽,机械设备,2014/11/7,0.11,0,0.13,0.15,0.2,0.28,0.35,0.43,0,0,0,0,0,0,0.08,0.353333333,3.8211,是,1,67.25,94.64387876,-0.773584906,252.14%,6.996255412,1.407971527,2174759011,
603012.SH,创力集团,7.24,上海,机械设备,2015/3/20,0.33,0.23,0.15,0.42,0.96,1.04,1.05,0.89,0,0,0,0,0,1,0.236666667,0.993333333,4.2902,是,1,30.5915493,15.33974956,-0.761744966,257.42%,23.81363582,1.687567013,10974294400,
603013.SH,亚普股份,15.16,江苏,汽车,2018/5/9,0.69,0.74,0.84,0.87,0,0.4918,0.4884,0.4564,0,0,0,0,0,0,0.756666667,0.478866667,5.9499,是,1,20.03524229,61.16495548,0.580119727,120.80%,1.643999395,2.547941982,7236900000,
603015.SH,弘讯科技,5.78,浙江,电气设备,2015/3/3,0.14,0.2,0.13,0.35,0.6,0.63,0.5,0.47,0,0,0,0,0,1,0.156666667,0.533333333,2.9684,是,1,36.89361702,83.0738477,-0.70625,329.47%,-4.864037918,1.94717693,2405890080,
603016.SH,新 宏 泰,21.92,江苏,电气设备,2016/7/1,0.41,0.3,0.51,0.59,0.61,0.63,0.57,0.56,0,0,0,0,0,1,0.406666667,0.586666667,5.5793,是,1,53.90163934,89.96497539,-0.306818182,675.78%,-2.21894889,3.928808273,1970528000,
603017.SH,中衡设计,10.46,江苏,建筑装饰,2014/12/31,0.62,0.55,0.47,0.56,2.03,1.89,1.83,2.33,0,0,0,0,0,1,0.546666667,2.016666667,6.4241,是,1,19.13414634,48.64445089,-0.72892562,141.81%,-4.91973283,1.628243645,2740142691,
603019.SH,中科曙光,46.8,天津,计算机,2014/11/6,0.67,0.48,0.36,0.59,0.49,0.43,0.67,0.55,0,0,0,0,0,1,0.503333333,0.55,5.6852,是,1,92.98013245,20.90760634,-0.084848485,132.20%,3.815005909,8.231900373,30583492993,
603020.SH,爱普股份,8.58,上海,食品饮料,2015/3/25,0.3442,0.4505,0.5963,1.1896,1.2891,1.2514,0.965,0.9152,0,0,0,0,0,1,0.463666667,1.043866667,6.209,是,1,18.5046729,31.95490761,-0.555818112,788.53%,-1.784970235,1.381865035,2460800000,
603021.SH,山东华鹏,5.88,山东,轻工制造,2015/4/23,0.06,0.08,0.45,0.52,0.73,0.52,0.55,0.65,0,0,0,0,0,1,0.196666667,0.573333333,4.1992,是,1,29.89830508,32.40347381,-0.656976744,55.77%,1.342436652,1.400266717,2959519648,
603022.SH,新 通 联,20.31,上海,轻工制造,2015/5/18,0.16,0.13,0.15,0.45,0.873,0.863,0.85,0.784,0,0,0,0,0,1,0.146666667,0.832333333,3.0866,是,1,138.4772727,30.01903892,-0.823788546,267.80%,34.06508269,6.580055725,2792000000,
603023.SH,威帝股份,5.02,黑龙江,汽车,2015/5/27,0.18,0.19,0.25,0.72,1.41,1.18,1.02,1.14,0.78,0.43,0,0,0,1,0.206666667,1.113333333,1.6431,是,1,24.29032258,55.24760955,-0.814371257,918.02%,-7.466250994,3.055200536,1849136433,
603025.SH,大豪科技,7.78,北京,电气设备,2015/4/22,0.4,0.88,0.53,0.43,0.55,0.68,0.43,0.73,0,0,0,0,0,1,0.603333333,0.613333333,1.9729,是,1,12.89502762,74.83451842,-0.016304348,849.38%,-7.153525478,3.943433524,8103827471,
603026.SH,石大胜华,29.89,山东,化工,2015/5/29,1.01,0.92,0,0,0.28,0.65,0.79,0.77,0.64,0,0,0,0,0,0.643333333,0.736666667,7.9734,是,1,46.4611399,59.20735203,-0.126696833,131.85%,3.404706749,3.748714476,7185006000,
603027.SH,千禾味业,26.99,四川,食品饮料,2016/3/7,0.7362,0.45,0.667,0.5544,0.4414,0.5872,0.5158,0,0,0,0,0,0,1,0.617733333,0.367666667,3.7898,是,1,43.69199223,30.031645,0.680145059,527.45%,-12.31236173,7.121747849,9863137516,
603028.SH,赛 福 天,11.05,江苏,机械设备,2016/3/31,0.08,0.11,0.15,0.28,0.27,0.27,0.28,0.26,0,0,0,0,0,1,0.113333333,0.27,3.1663,是,1,97.5,30.02961373,-0.580246914,191.87%,15.84306314,3.489877775,2309568000,
603029.SH,天鹅股份,13.9,山东,机械设备,2016/4/27,0.16,0.12,0.33,0.57,0.69,0.7,0.69,0.74,0,0,0,0,0,1,0.203333333,0.71,7.7281,是,1,68.36065574,61.81722055,-0.713615023,355.81%,-4.147214475,1.79863097,1241422000,
603030.SH,全筑股份,5.29,上海,建筑装饰,2015/3/20,0.49,0.31,0.61,0.55,0.6251,0.558,0.5142,0.254,0,0,0,0,0,1,0.47,0.442066667,3.3847,是,1,11.25531915,4.04324158,0.063188056,129.52%,2.309698289,1.562915473,3853611044,
603031.SH,安 德 利,33.8,安徽,商业贸易,2016/8/22,0.05,0.48,0.68,0.76,0.6,0.89,0.79,0,0,0,0,0,0,1,0.403333333,0.56,5.3882,-,0,83.80165289,0,-0.279761905,65.34%,1.190912851,6.272966853,2057440000,
603032.SH,德新交运,17.19,新疆,交通运输,2017/1/5,1.62,0.2,0.51,0.43,0.55,0.55,0,0,0,0,0,0,0,1,0.776666667,0.183333333,4.2794,是,1,22.13304721,3.706466175,3.236363636,1208.46%,-4.989529704,4.01691826,3552177600,
603033.SH,三维股份,25.33,浙江,化工,2016/12/7,0.65,0.45,1.16,1.34,1.79,1.86,0.9,0.65,0,0,0,0,0,1,0.753333333,1.136666667,9.3591,是,1,33.62389381,34.50604845,-0.337243402,454.35%,-4.758744159,2.706456817,5461261539,
603035.SH,常熟汽饰,12.86,江苏,汽车,2017/1/5,1.21,0.81,1.08,1.06,0.96,0.85,0.76,0.74,0,0,0,0,0,1,1.033333333,0.783333333,8.9633,是,1,12.44516129,30.87473369,0.319148936,143.13%,-28.1678459,1.434739437,2696400000,
603036.SH,如通股份,8.75,江苏,机械设备,2016/12/9,0.19,0.18,0.43,0.41,0.53,0.53,0.51,0.45,0,0,0,0,0,1,0.266666667,0.496666667,4.9293,是,1,32.8125,30.18258726,-0.463087248,1568.97%,-1.63794285,1.775099913,2115958910,
603037.SH,凯众股份,15.73,上海,汽车,2017/1/20,1.2,1.11,1.48,1.07,0.99,0.95,0,0,0,0,0,0,0,1,1.263333333,0.316666667,7.8638,是,1,12.45118734,62.5048874,2.989473684,581.25%,-2.087907025,2.000305196,1692120963,
603038.SH,华立股份,14.33,广东,建筑材料,2017/1/16,0.89,1.39,1.98,1.4,1.43,1.36,1.18,1.03,0,0,0,0,0,1,1.42,1.19,10.7665,是,1,10.0915493,36.24703217,0.193277311,411.09%,-3.615601398,1.330980356,1845949071,
603039.SH,泛微网络,78.03,上海,计算机,2017/1/13,1.14,1.31,1.3,1.01,0.86,0.72,0.66,0.61,0,0,0,0,0,1,1.25,0.663333333,7.063,是,1,62.424,13.43065297,0.884422111,175.51%,-0.788456222,11.04771344,8373577145,
603040.SH,新 坐 标,28.3,浙江,汽车,2017/2/9,1.31,1.83,1.23,1.03,1.09,0.82,0.61,0.58,0,0,0,0,0,1,1.456666667,0.67,8.5378,是,1,19.42791762,31.00412144,1.174129353,613.58%,-5.087240113,3.314671227,2568886811,
603041.SH,美 思 德,16.94,江苏,化工,2017/3/30,0.41,0.54,0.91,0.9,0.91,0.87,0.83,0,0,0,0,0,0,1,0.62,0.566666667,7.2767,是,1,27.32258065,32.14623991,0.094117647,736.39%,-5.713826932,2.327978342,1572037412,
603043.SH,广州酒家,26.4,广东,食品饮料,2017/6/27,0.9503,0.8981,0.75,0.66,0.64,1.25,1.14,0.84,0,0,0,0,0,1,0.866133333,1.076666667,4.8255,是,1,30.48029557,42.0929095,-0.195541796,417.45%,-1.133344826,5.470935654,12031006360,
603045.SH,福达合金,13.22,浙江,有色金属,2018/5/17,0.6567,0.7428,0.6276,0.557,0.6237,0.1711,0,0,0,0,0,0,0,1,0.6757,0.057033333,7.8167,是,1,19.56489566,20.39741769,10.84745763,142.60%,1.188685166,1.691250784,1940442000,
603050.SH,科林电气,12.4,河北,电气设备,2017/4/14,0.54,0.49,0.67,0.57,0.74,0.98,0.99,0,0,0,0,0,0,1,0.566666667,0.656666667,6.449,是,1,21.88235294,30.75103342,-0.137055838,185.35%,-8.89034582,1.922778725,1721201945,
603055.SH,台华新材,5.83,浙江,纺织服装,2017/9/21,0.63,0.74,0.47,0.09,0.17,0.24,0.29,0,0,0,0,0,0,1,0.613333333,0.176666667,4.5646,是,1,9.505434783,31.78142142,2.471698113,174.40%,7.549219066,1.277220348,4852843676,
