Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5
603032.SH,德新交运,17.46,新疆,交通运输,2017-01-05,1.62,0.2,0.51,0.43,0.55,0.55,0,0,0,0,0,0,0,1,0.776666667,0.183333333,4.2794,是,1,22.4806867,3.706466175,3.236363636,1208.46%,-4.989529704,4.080011217,3552177600,0,0,1,0,0,0,0,0
603033.SH,三维股份,30.26,浙江,化工,2016-12-07,0.65,0.45,1.16,1.34,1.79,1.86,0.9,0.65,0,0,0,0,0,1,0.753333333,1.136666667,9.3591,是,1,40.16814159,34.50604845,-0.337243402,454.35%,-4.758744159,3.233216869,5461261539,0,0,1,0,0,0,0,0
603035.SH,常熟汽饰,11.5,江苏,汽车,2017-01-05,1.21,0.81,1.08,1.06,0.96,0.85,0.76,0.74,0,0,0,0,0,1,1.033333333,0.783333333,8.9633,是,1,11.12903226,30.87473369,0.319148936,143.13%,-28.1678459,1.283009606,2696400000,0,1,0,0,1,0,0,1
603036.SH,如通股份,9.12,江苏,机械设备,2016-12-09,0.19,0.18,0.43,0.41,0.53,0.53,0.51,0.45,0,0,0,0,0,1,0.266666667,0.496666667,4.9293,是,1,34.2,30.18258726,-0.463087248,1568.97%,-1.63794285,1.850161281,2115958910,0,0,1,0,0,0,0,0
603037.SH,凯众股份,15.62,上海,汽车,2017-01-20,1.2,1.11,1.48,1.07,0.99,0.95,0,0,0,0,0,0,0,1,1.263333333,0.316666667,7.8638,是,1,12.36411609,62.5048874,2.989473684,581.25%,-2.087907025,1.986317048,1692120963,0,1,1,0,0,0,0,0
603038.SH,华立股份,13.14,广东,建筑材料,2017-01-16,0.89,1.39,1.98,1.4,1.43,1.36,1.18,1.03,0,0,0,0,0,1,1.42,1.19,10.7665,是,1,9.253521127,36.24703217,0.193277311,411.09%,-3.615601398,1.220452329,1845949071,0,1,1,0,1,0,0,1
603039.SH,泛微网络,89.75,上海,计算机,2017-01-13,1.14,1.31,1.3,1.01,0.86,0.77,0.66,0.61,0,0,0,0,0,1,1.25,0.68,7.063,是,1,71.8,13.43065297,0.838235294,175.51%,-0.788456222,12.70706499,8373577145,0,0,0,0,0,0,0,0
603040.SH,新 坐 标,28.42,浙江,汽车,2017-02-09,1.31,1.83,1.23,1.03,1.09,0.82,0.61,0.58,0,0,0,0,0,1,1.456666667,0.67,8.5378,是,1,19.51029748,31.00412144,1.174129353,613.58%,-5.087240113,3.32872637,2568886811,0,0,1,0,0,0,0,0
603041.SH,美 思 德,18.92,江苏,化工,2017-03-30,0.41,0.54,0.91,0.9,0.91,0.87,0.83,0,0,0,0,0,0,1,0.62,0.566666667,7.2767,是,1,30.51612903,32.14623991,0.094117647,736.39%,-5.713826932,2.600079706,1572037412,0,0,1,0,0,0,0,0
603042.SH,华脉科技,17.56,江苏,通信,2017-06-02,-0.7957,0.6037,0.82,0.47,0.35,0,0,0,0,0,0,0,0,0,0.209333333,0,5.6516,-,0,83.88535032,0,-999,198.46%,-4.835128116,3.107084719,1913520000,0,0,0,0,0,0,0,0
603043.SH,广州酒家,29.84,广东,食品饮料,2017-06-27,0.9503,0.8981,0.75,0.66,1.27,1.25,1.14,0.84,0,0,0,0,0,1,0.866133333,1.076666667,4.8255,是,1,34.45197044,42.0929095,-0.195541796,417.45%,-1.133344826,6.183815149,12031006360,0,0,1,0,0,0,0,0
603045.SH,福达合金,12.47,浙江,有色金属,2018-05-17,0.6567,0.7428,0.6276,0.557,0.61,0.17,0,0,0,0,0,0,0,1,0.6757,0.056666667,7.8167,是,1,18.45493562,20.39741769,10.92411765,142.60%,1.188685166,1.595302365,1940442000,0,0,0,0,0,0,0,0
603050.SH,科林电气,12.6,河北,电气设备,2017-04-14,0.54,0.49,0.67,0.57,0.74,0.98,0.99,0,0,0,0,0,0,1,0.566666667,0.656666667,6.449,是,1,22.23529412,30.75103342,-0.137055838,185.35%,-8.89034582,1.953791285,1721201945,0,0,0,0,0,0,0,0
603055.SH,台华新材,6.21,浙江,纺织服装,2017-09-21,0.63,0.74,0.47,0.09,0.17,0.24,0.29,0,0,0,0,0,0,1,0.613333333,0.176666667,4.5646,是,1,10.125,31.78142142,2.471698113,174.40%,7.549219066,1.360469702,4852843676,0,1,0,0,1,0,0,1
603056.SH,德邦股份,10.01,上海,交通运输,2018-01-16,0,0.64,0.44,0.39,0.55,0.32,0.44,0.52,1.59,18.51,0,0,0,0,0.36,0.426666667,4.1951,是,1,27.80555556,30.01682499,-0.15625,118.29%,-3.375228076,2.386117137,10406400000,0,0,0,0,0,0,0,0
603058.SH,永吉股份,7.3,贵州,轻工制造,2016-12-23,0.26,0,0,0.24,0.49,0.51,0.49,0,0,0,0,0,0,0,0.086666667,0.333333333,2.201,是,1,84.23076923,18.78195377,-0.74,675.42%,-3.274346787,3.316674239,2958665264,0,0,1,0,0,0,0,0
603059.SH,倍 加 洁,25.11,江苏,轻工制造,2018-03-02,1.23,1.44,1.13,0.85,0.75,0.45,0,0,0,0,0,0,0,1,1.266666667,0.15,10.8922,是,1,19.82368421,9.320836201,7.444444444,118.53%,4.610970419,2.305319403,2306000000,0,0,0,0,0,0,0,0
603060.SH,国检集团,20.57,北京,综合,2016-11-09,0.8689,0.6556,0.6827,0.6356,0.516,0.4718,0,0,0,0,0,0,0,1,0.735733333,0.157266667,5.3154,是,1,27.95849946,30.49935111,3.678253497,411.41%,-2.759060722,3.869887497,6230840000,0,0,1,0,0,0,0,0
603063.SH,禾望电气,8.27,广东,电气设备,2017-07-28,0.13,0.6,0.73,0.92,0.82,0,0,0,0,0,0,0,0,0,0.486666667,0,5.6624,是,1,16.99315068,12.0310167,-999,691.59%,-4.925676156,1.460511444,3520371300,0,0,1,0,1,0,0,0
603066.SH,音飞储存,9.07,江苏,交通运输,2015-06-11,0.3079,0.277,0.818,0.776,0.819,0.675,0.722,0.513,0,0,0,0,0,1,0.467633333,0.636666667,3.1114,是,1,19.39553781,20.24296325,-0.265497382,334.79%,-2.132345034,2.915086456,2159046822,0,0,1,0,0,0,0,0
603067.SH,振华股份,5.72,湖北,化工,2016-09-13,0.47,0.46,0.45,0.38,0.56,0.44,0.55,0.69,0,0,0,0,0,1,0.46,0.56,4.0185,是,1,12.43478261,25.28648894,-0.178571429,656.77%,-14.39734669,1.423416698,2406096000,0,1,1,0,1,0,0,1
603069.SH,海汽集团,10.25,海南,交通运输,2016-07-12,0.19,0.16,0.23,0.29,0.28,0.25,0.25,0.21,0,0,0,0,0,1,0.193333333,0.236666667,3.5208,是,1,53.01724138,32.20145627,-0.183098592,97.76%,-2.084529724,2.911270166,2449000000,0,0,0,0,0,0,0,0
603076.SH,乐惠国际,23.2,浙江,机械设备,2017-11-13,0.52,1.14,1.37,1.29,1.02,0.95,0,0,0,0,0,0,0,1,1.01,0.316666667,10.5954,是,1,22.97029703,30.5823098,2.189473684,174.66%,-8.939863416,2.189629462,1617395000,0,0,0,0,0,0,0,0
603077.SH,和邦生物,1.39,四川,化工,2012-07-31,0.04,0.06,0.09,0.07,0.69,0.14,0.86,1.05,0.58,0.15,0,0,0,1,0.063333333,0.683333333,1.2424,-,0,21.94736842,0,-0.907317073,271.54%,82.3655678,1.118802318,12805312831,0,0,1,1,1,1,1,0
603078.SH,江 化 微,33.61,江苏,化工,2017-04-10,0.475,0.954,1.532,1.324,1.463,0.44,0.561,0,0,0,0,0,0,1,0.987,0.333666667,9.1641,是,1,34.0526849,31.56067326,1.958041958,778.26%,-5.897396938,3.667572375,3284736000,0,0,1,0,0,0,0,0
603079.SH,圣达生物,41.99,浙江,医药生物,2017-08-23,0.4,1.09,1.02,1.45,0.73,0.97,0,0,0,0,0,0,0,1,0.836666667,0.323333333,7.0647,是,1,50.187251,30.17212553,1.587628866,286.05%,-3.958129798,5.943635257,3931200000,0,0,1,0,0,0,0,0
603080.SH,新疆火炬,13.2,新疆,公用事业,2018-01-03,0.65,0.8,1.1,1.02,0.87,0.65,0.41,0,0,0,0,0,0,1,0.85,0.353333333,7.2505,-,0,15.52941176,0,1.405660377,417.83%,-1.57908513,1.820564099,2247020000,0,0,1,0,0,0,0,0
603081.SH,大丰实业,11.33,浙江,建筑装饰,2017-04-20,0.57,0.6,0.57,0.46,0.39,0.36,0,0,0,0,0,0,0,1,0.58,0.12,4.2639,是,1,19.53448276,20.96494538,3.833333333,195.64%,-7.848815239,2.657191773,6971230000,0,0,0,0,0,0,0,0
603083.SH,剑桥科技,42.03,上海,通信,2017-11-10,0.6,0.8,0.9,1.79,0.98,0.05,0,0,0,0,0,0,0,1,0.766666667,0.016666667,8.7552,是,1,54.82173913,30.19165699,45,135.93%,-3.579133761,4.800575658,4101643711,0,0,0,0,0,0,0,0
603085.SH,天成自控,6.12,浙江,汽车,2015-06-30,0.13,0.31,0.34,0.38,0.43,0.32,0.38,0.45,0,0,0,0,0,1,0.26,0.383333333,3.4217,是,1,23.53846154,31.84878792,-0.32173913,177.32%,11.5494686,1.788584622,2348258085,0,0,0,0,0,0,0,0
603086.SH,先达股份,20.03,山东,化工,2017-05-11,2.24,1.54,1.64,1.65,1.98,1.17,0.76,0.85,0,0,0,0,0,1,1.806666667,0.926666667,12.1184,-,0,11.08671587,0,0.949640288,485.10%,-2.773331497,1.652858463,2471840000,0,1,1,0,0,0,0,1
603088.SH,宁波精达,11.62,浙江,机械设备,2014-11-11,0.36,0.39,0.27,0.27,0.59,0.67,1.07,1.02,0,0,0,0,0,1,0.34,0.92,4.6477,是,1,34.17647059,88.66332067,-0.630434783,193.51%,-5.897368828,2.50016137,1287328000,0,0,0,1,0,1,0,0
603089.SH,正裕工业,11.27,浙江,汽车,2017-01-26,0.94,0.69,1.1,0.84,0.76,0.75,0.7,0,0,0,0,0,0,1,0.91,0.483333333,7.3072,是,1,12.38461538,31.75993306,0.882758621,233.13%,-4.961768645,1.54231443,1862244860,0,1,1,0,0,0,0,1
603090.SH,宏盛股份,15.24,江苏,机械设备,2016-08-31,0.33,0.246,0.478,0.49,0.47,0.48,0.51,0,0,0,0,0,0,1,0.351333333,0.33,4.805,是,1,43.37760911,30.65234589,0.064646465,258.07%,-3.573809826,3.17169615,1518000000,0,0,1,0,0,0,0,0
603096.SH,新 经 典,63.37,天津,传媒,2017-04-25,1.77,1.89,1.52,1.3,0.98,0,0,0,0,0,0,0,0,0,1.726666667,0,12.8933,是,1,36.7007722,33.71263314,-999,735.94%,-5.962914525,4.91495583,7653020480,0,0,1,0,0,0,0,0
603098.SH,森特股份,9.92,北京,建筑装饰,2016-12-16,0.46,0.5,0.61,0.51,0.76,1.05,0.72,0.44,0,0,0,0,0,1,0.523333333,0.736666667,3.8648,是,1,18.95541401,21.80865044,-0.28959276,223.20%,8.584091982,2.566756365,4752118800,0,0,1,0,0,0,0,0
603099.SH,长 白 山,7.82,吉林,休闲服务,2014-08-22,0.25,0.27,0.27,0.38,0.36,0.31,0.37,0.32,0.13,0,0,0,0,1,0.263333333,0.333333333,3.7915,是,1,29.69620253,10.25199968,-0.21,163.21%,-7.536526231,2.062508242,2261361600,0,0,0,1,0,1,0,0
603100.SH,川仪股份,8.18,重庆,电气设备,2014-08-05,0.98,0.4,0.33,0.39,0.47,0.48,0.43,0.6,0,0,0,0,0,1,0.57,0.503333333,5.7347,是,1,14.35087719,20.43699487,0.132450331,154.62%,2.987333612,1.426404171,3171850000,0,1,0,1,1,1,1,1
603101.SH,汇嘉时代,6.68,新疆,商业贸易,2016-05-06,0.2923,0.4256,0.4391,0.5775,0.5886,0.4982,0.4741,0.9757,0,0,0,0,0,1,0.385666667,0.649333333,5.5801,是,1,17.32065687,0,-0.406057495,48.22%,17.2508561,1.197111163,2698080000,0,0,0,0,1,0,0,1
603103.SH,横店影视,16.03,浙江,传媒,2017-10-12,0.71,0.8,0.89,0.86,0,0,0,0,0,0,0,0,0,0,0.8,0,4.8347,是,1,20.0375,35.03229491,-999,168.92%,-9.764274985,3.315614206,9608130000,0,0,0,0,0,0,0,0
603106.SH,恒银金融,8.05,天津,计算机,2017-09-20,0.26,0.66,0.69,0.68,0,0,0,0,0,0,0,0,0,0,0.536666667,0,5.3772,是,1,15,23.04564357,-999,403.92%,-4.452739772,1.497061668,3319316000,0,0,1,0,1,0,0,1
603108.SH,润达医疗,9.96,上海,医药生物,2015-05-27,0.45,0.38,0.41,1.09,1.07,0.96,0.83,0.82,0,0,0,0,0,1,0.413333333,0.87,4.3234,是,1,24.09677419,21.01734668,-0.524904215,120.30%,0.150978399,2.303742425,5841703516,0,0,0,0,0,0,0,0
603110.SH,东方材料,14.89,浙江,化工,2017-10-13,0.23,0.68,0.79,0.83,0.73,0.61,0.43,0,0,0,0,0,0,1,0.566666667,0.346666667,4.4077,是,1,26.27647059,121.4506596,0.634615385,536.45%,-3.862919809,3.378179096,2079822009,0,0,1,0,0,0,0,0
603111.SH,康尼机电,7.8,江苏,机械设备,2014-08-01,-3.22,0.3806,0.3254,0.6286,0.5856,0.54,0.57,0.59,0.79,0.76,0,0,0,0,-0.838,0.566666667,1.7132,-,0,10000,0,-2.478823529,125.17%,-10.45446381,4.552883493,4896848136,0,0,0,1,0,1,0,0
603113.SH,金能科技,10.02,山东,采掘,2017-05-11,1.88,1.05,0.7,0.15,0.25,0.19,0.15,0,0,0,0,0,0,1,1.21,0.113333333,7.1989,-,0,8.280991736,12.50496141,9.676470588,262.31%,-481.5871902,1.391879315,6867544863,0,1,1,0,1,0,0,1
603116.SH,红 蜻 蜓,6.75,浙江,纺织服装,2015-06-29,0.34,0.91,0.68,0.79,0.94,0.73,0.84,0.79,0,0,0,0,0,1,0.643333333,0.786666667,6.0563,是,1,10.49222798,51.8599276,-0.18220339,295.76%,-6.918815718,1.114541882,3768353232,0,1,1,0,1,0,0,1
603117.SH,万林股份,3.53,江苏,交通运输,2015-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4688,是,1,10000,32.70928161,-999,132.40%,1.176840411,1.017642989,2321290955,0,0,0,0,1,0,0,0
603118.SH,共进股份,12.67,广东,通信,2015-02-25,0.25,0.13,1.06,0.88,0.87,0.75,0.77,0.65,0,0,0,0,0,1,0.48,0.723333333,5.7656,是,1,26.39583333,209.6423201,-0.33640553,184.69%,14.43689424,2.197516304,8540823985,0,0,0,1,0,1,0,0
603123.SH,翠微股份,7.58,北京,商业贸易,2012-05-03,0.33,0,0,0,0,0,0.52,0.77,0.69,0.66,0.9,0,0,0,0.11,0.43,5.9775,是,1,68.90909091,36.0167181,-0.744186047,130.70%,-2.409439556,1.268088666,3653285227,0,0,0,1,1,1,1,0
603126.SH,中材节能,4.24,天津,公用事业,2014-07-31,0.2126,0.218,0.2134,0.1754,0.2953,0.2782,0.419,0.69,0.68,0.32,0,0,0,1,0.214666667,0.4624,2.7308,是,1,19.7515528,32.92711719,-0.535755479,161.50%,-7.490782561,1.552658562,2844930000,0,0,0,1,0,1,0,0
603127.SH,昭衍新药,102.73,北京,医药生物,2017-08-25,0.94,1.12,0.84,0.8,0.79,0.36,0.16,0,0,0,0,0,0,1,0.966666667,0.173333333,5.6639,是,1,106.2724138,31.84319328,4.576923077,191.86%,-1.256890275,18.13767898,9455588312,0,0,0,0,0,0,0,0
603128.SH,华贸物流,5.84,上海,交通运输,2012-05-29,0.32,0.28,0.25,0.18,0.29,0.2,0.21,0,0,0,0,0,0,1,0.283333333,0.136666667,3.8612,是,1,20.61176471,30.08055635,1.073170732,227.71%,-2.896753204,1.512483166,6072230118,0,0,1,1,0,1,0,0
603129.SH,春风动力,41.55,浙江,汽车,2017-08-18,0.9,0.88,0.88,0.71,1.14,0.54,0,0,0,0,0,0,0,1,0.886666667,0.18,7.1659,是,1,46.86090226,35.81738738,3.925925926,176.27%,-6.990625879,5.798294701,4894316268,0,0,0,0,0,0,0,0
603131.SH,上海沪工,17.32,上海,机械设备,2016-06-07,0.37,0.34,0.79,0.65,0.68,0.67,0.57,0.56,0,0,0,0,0,1,0.5,0.6,4.5566,是,1,34.64,30.59746751,-0.166666667,306.17%,-1.489345085,3.801079752,4054171713,0,0,1,0,0,0,0,0
603133.SH,碳元科技,18,江苏,化工,2017-03-20,0.26,0.26,0.53,0.35,0.96,0.64,0,0,0,0,0,0,0,1,0.35,0.213333333,4.415,是,1,51.42857143,30.13871221,0.640625,539.72%,-6.630011826,4.077010193,4335785000,0,0,1,0,0,0,0,0
603136.SH,天 目 湖,23.02,江苏,休闲服务,2017-09-27,1.29,1.3,1.15,0.9,0.95,0.51,0,0,0,0,0,0,0,1,1.246666667,0.17,10.3203,是,1,18.46524064,58.13384574,6.333333333,158.38%,4.790082271,2.230555313,2804880000,0,0,0,0,0,0,0,0
603138.SH,海量数据,21.37,北京,计算机,2017-03-06,0.36,0,0.71,0.59,0.52,0,0,0,0,0,0,0,0,0,0.356666667,0,2.8941,是,1,59.91588785,30.5579102,-999,362.70%,-1.52720717,7.383988114,3089646353,0,0,1,0,0,0,0,0
603139.SH,康惠制药,17.04,陕西,医药生物,2017-04-21,0.56,0.69,0.87,0.83,0.84,0.77,0.61,0,0,0,0,0,0,1,0.706666667,0.46,9.4761,是,1,24.11320755,20.28870412,0.536231884,847.91%,-3.615836228,1.798208124,1620053600,0,0,1,0,0,0,0,0
603156.SH,养元饮品,27.5,河北,食品饮料,2018-02-12,0,0,0,5.2929,3.6981,3.1962,0,0,1.94,1.06,0.3,0,0,0,0,1.0654,15.8908,是,1,10000,79.65537755,-1,242.65%,-34.78657015,1.730561079,30888589620,0,0,1,0,0,0,0,0
603157.SH,拉夏贝尔,3.24,上海,纺织服装,2017-09-25,-0.29,0.98,1.08,1.23,1.27,1.14,0.75,0,0,0,0,0,0,0,0.59,0.63,6.2947,-,0,5.491525424,-85.8349542,-0.063492063,135.32%,3.20477108,0.514718732,2426185374,0,1,0,0,1,0,0,1
603158.SH,腾龙股份,18.58,江苏,汽车,2015-03-20,0.54,0.6,0.55,0.93,1.12,0.87,0.69,0.56,0,0,0,0,0,1,0.563333333,0.706666667,4.4831,是,1,32.98224852,68.45110019,-0.202830189,220.00%,15.01830058,4.144453615,3061463632,0,0,1,1,0,1,0,0
603159.SH,上海亚虹,10.6,上海,机械设备,2016-08-12,0.43,0.45,0.5,0.51,0.28,0.49,0.53,6.22,0,0,0,0,0,1,0.46,2.413333333,4.2349,是,1,23.04347826,34.94389095,-0.809392265,216.03%,146.9250114,2.503010697,1493800000,0,0,1,0,0,0,0,0
603160.SH,汇顶科技,241.13,广东,电子,2016-10-17,1.62,1.96,2.1,0.94,0.96,1.56,1.36,0,0,0,0,0,0,1,1.893333333,0.973333333,8.9948,是,1,127.3573944,30.7594008,0.945205479,445.05%,-2.725891891,26.80771112,88457639042,1,0,1,0,0,0,0,0
603161.SH,科华控股,13.01,江苏,汽车,2018-01-05,0.8,1.07,1,0.87,0.75,0,0,0,0,0,0,0,0,0,0.956666667,0,9.3444,是,1,13.59930314,40.17904348,-999,111.80%,0.794148051,1.392277728,1678172000,0,1,0,0,1,0,0,1
603165.SH,荣晟环保,17.1,浙江,轻工制造,2017-01-17,1.17,3.21,1.29,0.81,0.57,0.48,0.46,0.18,0,0,0,0,0,1,1.89,0.373333333,6.957,是,1,9.047619048,40.08000548,4.0625,352.46%,-10.04801525,2.457956016,2869555360,0,1,1,0,0,0,0,1
603166.SH,福达股份,5.74,广西,汽车,2014-11-27,0.19,0.23,0.17,0.12,0.28,0,0,0,0,0,0,0,0,0,0.196666667,0,3.5238,是,1,29.18644068,79.96609017,-999,150.56%,4.268716305,1.628923321,3083440118,0,0,0,1,0,1,0,0
603167.SH,渤海轮渡,8.3,山东,交通运输,2012-09-06,0.83,0.75,0.46,0.35,0.41,0.49,0.51,0.7301,0.567,0.4706,0.4501,0.3993,0,1,0.68,0.5767,6.9827,是,1,12.20588235,70.78958439,0.179122594,277.14%,5.664277273,1.188651954,4505846927,0,1,1,1,1,1,1,1
603168.SH,莎普爱思,7.48,浙江,医药生物,2014-07-02,-0.39,0.59,1.69,1.08,2.3,2.12,1.85,1.39,0.88,0.39,0.37,0,0,0,0.63,1.786666667,4.5915,-,0,11.87301587,0,-0.64738806,451.34%,-3.241891454,1.629097245,2367828943,0,1,1,1,0,1,0,1
603169.SH,兰石重装,4.53,甘肃,机械设备,2014-10-09,-1.4367,0.0088,0.016,0.6835,0.8385,0.1005,0.1368,0.1878,0,0,0,0,0,0,-0.470633333,0.1417,1.6855,-,0,10000,0,-4.321336156,106.69%,0.786104333,2.687629783,5930474247,0,0,0,1,0,1,0,0
603177.SH,德创环保,8.08,浙江,公用事业,2017-02-07,0.06,0.19,0.35,0.22,0.65,1.57,0.66,0,0,0,0,0,0,1,0.2,0.743333333,2.617,-,0,40.4,0,-0.730941704,158.59%,-49.25146378,3.087504776,1927080000,0,0,0,0,0,0,0,0
603178.SH,圣龙股份,7.83,浙江,汽车,2017-03-28,0.19,0.5,0.54,0.46,0.47,0.3,0,0,0,0,0,0,0,1,0.41,0.1,4.149,是,1,19.09756098,31.97676281,3.1,101.64%,1.025738209,1.887201735,2171817768,0,0,0,0,0,0,0,0
603179.SH,新泉股份,25.24,江苏,汽车,2017-03-17,1.37,1.65,0.95,0.44,0.4,0.32,0.26,0,0,0,0,0,0,1,1.323333333,0.193333333,6.7031,是,1,19.07304786,39.73931022,5.844827586,125.24%,3.154434414,3.765421969,3997106080,0,0,0,0,0,0,0,0
603180.SH,金牌厨柜,64.25,福建,轻工制造,2017-05-12,3.14,2.78,1.92,0.95,0.8,0.59,0.44,0,0,0,0,0,0,1,2.613333333,0.343333333,14.5585,是,1,24.58545918,31.62715146,6.611650485,139.38%,-3.574199143,4.413229385,4066560801,0,0,0,0,0,0,0,0
603181.SH,皇马科技,17.24,浙江,化工,2017-08-24,0.99,0.89,0.6,0.68,1.88,2.27,0,0,0,0,0,0,0,1,0.826666667,0.756666667,7.1771,是,1,20.85483871,30.45272342,0.092511013,358.00%,35.77839505,2.402084407,4331600000,0,0,1,0,0,0,0,0
603183.SH,建 研 院,11.54,江苏,综合,2017-09-05,0.52,0.92,0.83,0.69,0.64,0.6,0,0,0,0,0,0,0,1,0.756666667,0.2,5.5795,是,1,15.25110132,20.33556495,2.783333333,326.55%,-2.790878084,2.068285689,1836043720,0,0,1,0,0,0,0,0
603186.SH,华正新材,57.49,浙江,电子,2017-01-03,0.58,0.72,0.87,0.42,0.24,0.36,0.51,0.48,0,0,0,0,0,1,0.723333333,0.45,5.2275,是,1,79.47926267,25.84233093,0.607407407,107.05%,0.880576865,10.9976088,5117086000,0,0,0,0,0,0,0,0
603188.SH,亚邦股份,6.16,江苏,化工,2014-09-09,0.2813,0.8693,1.1378,1.1562,2.6773,0,0,0,0,0,0,0,0,0,0.7628,0,5.215,-,0,8.075511274,0,-999,291.50%,-15.00518098,1.181208054,3456000000,0,1,1,1,1,1,1,1
603189.SH,网达软件,23.35,上海,计算机,2016-09-14,0.04,0.17,0.41,0.44,0.41,0.39,0.32,0,0,0,0,0,0,1,0.206666667,0.236666667,3.5978,是,1,112.983871,82.8614315,-0.126760563,2059.99%,-2.173396193,6.490077269,3234720000,0,0,1,0,0,0,0,0
603196.SH,日播时尚,8.03,上海,纺织服装,2017-05-31,0.1599,0.389,0.4201,0.4173,0.4582,0.6235,0,0,0,0,0,0,0,1,0.323,0.207833333,3.9363,是,1,24.86068111,62.55820169,0.554129912,497.85%,-5.927194898,2.03998679,1845600000,0,0,1,0,0,0,0,0
603197.SH,保隆科技,28.45,上海,汽车,2017-05-19,0.9441,1.6576,1.5071,0.7745,0.4738,0.3561,0.6134,0,0.8436,0.6216,0.5281,0,0,1,1.3696,0.323166667,5.7825,是,1,20.77248832,26.96187822,3.238060856,234.53%,-8.766351929,4.920017294,4409369493,0,0,1,0,0,0,0,0
603198.SH,迎驾贡酒,16.91,安徽,食品饮料,2015-05-28,0.97,0.83,0.85,0.69,0.68,0.59,0.65,0.62,0,0,0,0,0,1,0.883333333,0.62,5.4222,是,1,19.14339623,71.91540385,0.424731183,246.82%,-7.203205521,3.118660322,16320000000,0,0,1,0,0,0,0,0
603199.SH,九华旅游,20.66,安徽,休闲服务,2015-03-26,0.83,0.75,0.67,0.68,0.8,0.76,0.75,0.71,0,0,0.49,0.4,0.43,1,0.75,0.74,9.9417,是,1,27.54666667,20.43261978,0.013513514,199.16%,-21.84720387,2.078115413,2444921200,0,0,0,1,0,1,0,0
603200.SH,上海洗霸,69.1,上海,公用事业,2017-06-01,1.08,0.87,1.2116,0.7236,0.7262,0.6666,0.6094,0,0,0,0,0,0,1,1.053866667,0.425333333,9.936,是,1,65.5680668,30.92522304,1.477742947,916.53%,-2.614616117,6.954508857,1869170884,0,0,1,0,0,0,0,0
603203.SH,快克股份,26.71,江苏,机械设备,2016-11-08,1.01,1.1,1.46,1.18,1.08,0.84,0.79,0,0,0,0,0,0,1,1.19,0.543333333,5.4995,是,1,22.44537815,30.11273246,1.190184049,481.45%,-4.48553628,4.856805164,3218402840,0,0,1,0,0,0,0,0
603208.SH,江山欧派,112.41,浙江,轻工制造,2017-02-10,1.89,1.78,1.8,1.55,1,0.86,0.65,0.62,0,0,0,0,0,1,1.823333333,0.71,13.5814,是,1,61.65082267,30.6960387,1.568075117,232.56%,-1.687076301,8.276760864,4107072220,0,0,1,0,0,0,0,0
603214.SH,爱 婴 室,29.22,上海,商业贸易,2018-03-30,1.28,1.25,0.99,0.79,0.59,0.58,0,0,0,0,0,0,0,1,1.173333333,0.193333333,8.8546,是,1,24.90340909,30.00172242,5.068965517,170.95%,-2.866751234,3.299979672,4286478000,0,0,0,0,0,0,0,0
603218.SH,日月股份,21.84,浙江,电气设备,2016-12-28,0.7,0.57,0.94,1.18,0.68,0.49,0.3,0.38,0,0,0,0,0,1,0.736666667,0.39,7.2915,是,1,29.64705882,43.54555566,0.888888889,308.24%,-6.459710695,2.995268463,9638634580,0,0,1,0,0,0,0,0
603222.SH,济民制药,47.72,浙江,医药生物,2015-02-17,0.1,0.17,0.13,0.34,0.48,0.6,0.59,0.58,0,0,0,0,0,1,0.133333333,0.59,2.5304,是,1,357.9,20.958856,-0.774011299,97.17%,2.300609869,18.85867847,15606400000,0,0,0,1,0,1,0,0
603223.SH,恒通股份,10.04,山东,交通运输,2015-06-30,0.24,0.52,0.48,0.42,0.54,0.6,0.61,0.56,0,0,0,0,0,1,0.413333333,0.59,5.1586,是,1,24.29032258,20.13022848,-0.299435028,103.41%,24.21557555,1.94626449,1699084800,0,0,0,0,0,0,0,0
603225.SH,新 凤 鸣,10.19,浙江,化工,2017-04-18,1.65,2.6,1.39,0.58,1.22,0.19,0.74,2.92,2.76,0.97,0,0,0,1,1.88,1.283333333,9.2023,是,1,5.420212766,10.76258593,0.464935065,102.08%,3.659055153,1.107331863,13985070501,0,1,0,0,1,0,0,1
603226.SH,菲林格尔,15.2,上海,轻工制造,2017-06-15,0.98,1.05,1.08,1.03,0.64,0.4,0.25,0,0,0,0,0,0,1,1.036666667,0.216666667,7.0928,是,1,14.66237942,35.36125123,3.784615385,193.41%,-5.130422885,2.143018272,2763304973,0,1,0,0,0,0,0,0
